行政區,路名,段號及其他註明,經度,緯度,備註
大同區,環河北路,2段污水廠（2）,121.509132,25.073147,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段176號,121.513581,25.068982,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,環河北路,2段污水廠（3）,121.509084,25.073633,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,環河北路,2段污水廠（4）,121.509019,25.074235,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,環河北路,2段污水廠（5）,121.509013,25.074793,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段18號,121.5135,25.06478,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,捷運大橋頭站公車站,121.5134664,25.06452921,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段2號(大橋國小門口),121.51343,25.06336,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段60號,121.5135213,25.0657947,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,民權西路,大橋頭捷運1號出口（2）,121.5124391,25.0631353,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,3段3號（大橋頭1A出口）,121.5115428,25.06315667,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段120巷43號對面,121.5123092,25.06720315,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,敦煌路,151號對面,121.5117,25.07639,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,敦煌路,165號對面,121.51073,25.07639,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,環河北路,2段污水廠（6）,121.509423,25.0757761,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段178號（2）,121.513728,25.0691666,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段84號（公車站牌）（2）,121.513683,25.06624566,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,民權西路口公車專用道（4）,121.51361,25.06374,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,3段4號(地下道出口),121.511176,25.063098,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段188號,121.513579,25.0692597,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段168號（公車站牌）,121.513712,25.068927,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,3段124號,121.513582,25.06733,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段60號前（公車專用道）（1）,121.514016,25.055566,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段60號前（公車專用道）（2）,121.514057,25.055426,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,捷運北門站2號公車站牌（2）,121.510338,25.049234,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段涼州街口（公車專用道）（1）,121.513569,25.061095,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段涼州街口（公車專用道）（2）,121.513546,25.060896,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,捷運1號公車站牌旁,121.510181,25.049036,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段民生西路口(公車專用道)（3）,121.513726,25.057394,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段60號前(公車專用道)（4）,121.513968,25.055712,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段民生西路口（公車專用道）（1）,121.513726,25.057306,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段民生西路口（公車專用道）（2）,121.513752,25.057131,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段與鄭州路口（2）,121.513294,25.049787,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段62號,121.513942,25.052214,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,忠孝西路,2段與西寧北路口,121.507821,25.048722,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段114號,121.514124,25.053387,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段92號,121.513976,25.052703,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,鐵道博物館（延平北路1段上）,121.511501,25.048698,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,鐵道博物館（塔城街上）,121.510242,25.048764,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段18號,121.513382,25.05016,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,1段10號前,121.513325,25.049907,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,1段2號旁,121.510496,25.048306,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,145號中興醫院正門旁,121.509184,25.050541,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,1段與忠孝西路1段路口,121.511339,25.048346,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,忠孝西路,鐵道博物館旁（忠孝西路2段與延平北路1段口）,121.511177,25.048226,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段60號前（公車專用道）（3）,121.514029,25.055461,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,捷運北門站3號出口（UBIKE站旁）,121.510324,25.049711,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,鄭州路口捷運北門站3號出口無障礙空間斜坡道旁,121.510275,25.050053,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,台北地下街Y26出口,121.51182,25.049686,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,市民大道口捷運北門站2號出口,121.510412,25.049421,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,塔城公園公車亭後方,121.510572,25.050675,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,重慶北路,2段涼州街口（公車專用道）（3）,121.513532,25.061337,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,24號前（電信局）,121.510421,25.0508,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,市民大道口捷運北門站1號出口,121.510104,25.04884,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,塔城街,市民大道口捷運北門站3號出口,121.510263,25.049543,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,26巷口旁公車站牌(聯合醫院中興院區),121.509376,25.050183,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,145號中興醫院東側,121.509693,25.050449,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,145號中興醫院西側,121.50865,25.05062,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,延平北路,鐵道博物館車道出入口,121.51165,25.049237,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,38巷口,121.509104,25.050229,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,鄭州路,26巷口旁,121.509615,25.050155,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,忠孝西路,鐵道博物館旁（忠孝西路二段與塔城街口）,121.510249,25.048305,嚴禁投入家用垃圾，違者重罰新臺幣6000元
大同區,忠孝西路,2段11號旁,121.509014,25.048448,嚴禁投入家用垃圾，違者重罰新臺幣6000元
